,Gender_Male,Gender_Other,Marital Status_Married,Marital Status_Single,Job Role_Developer,Job Role_Manager,Job Role_Sales,Department_IT,Department_Marketing,Department_Sales,Work Location_On-site,Work Location_Remote,Age,Education Level,Tenure,Salary,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Work-Life Balance,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Work_Stress,Dissatisfaction,Stagnation_Flag,Projects_Per_Year,Salary_Performance_Ratio,Commute_Burden,Overwork_Flag
5570,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,3.0,9.0,31212.0,1.0,49.0,28.0,0.0,31.0,0.22,0.0,263.0,9.0,39.0,1.4,0.4696969696969697,1.6400000000000001,1,4.9,3.1212,35.1,1
9025,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,10.0,43940.0,5.0,42.0,80.0,0.0,44.0,0.89,1.0,218.0,16.0,7.0,6.5,0.6027397260273972,0.45999999999999996,1,3.8181818181818183,0.8788,11.200000000000001,0
9155,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,6.0,121652.0,3.0,18.0,60.0,0.0,45.0,0.81,0.0,297.0,13.0,32.0,7.6,0.6040268456375839,0.43,1,2.5714285714285716,4.055066666666667,41.6,1
2190,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,34.0,1.0,1.0,62512.0,1.0,22.0,18.0,0.0,13.0,0.62,1.0,267.0,12.0,46.0,1.5,0.1455223880597015,1.23,0,11.0,6.2512,55.199999999999996,0
4859,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,3.0,4.0,77888.0,5.0,47.0,99.0,0.0,34.0,0.83,0.0,269.0,13.0,20.0,8.7,0.5037037037037037,0.3000000000000001,0,9.4,1.55776,26.0,1
363,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,0.0,12.0,36128.0,5.0,34.0,48.0,0.0,38.0,0.46,2.0,221.0,9.0,8.0,9.9,0.34234234234234234,0.55,1,2.6153846153846154,0.72256,7.2,0
4000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,13.0,92105.0,2.0,30.0,50.0,1.0,47.0,0.85,0.0,259.0,3.0,13.0,8.6,0.7230769230769231,0.29000000000000004,0,2.142857142857143,4.60525,3.9,1
1275,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,6.0,46271.0,2.0,22.0,20.0,0.0,10.0,0.28,1.0,201.0,19.0,45.0,7.1,0.14851485148514854,1.01,1,3.142857142857143,2.31355,85.5,0
5725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,10.0,118185.0,2.0,25.0,74.0,0.0,45.0,0.35,1.0,157.0,15.0,2.0,7.7,0.8544303797468356,0.88,1,2.272727272727273,5.90925,3.0,0
1998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,2.0,4.0,130742.0,3.0,10.0,93.0,0.0,25.0,0.55,1.0,284.0,0.0,23.0,3.2,0.2631578947368421,1.13,0,2.0,4.358066666666667,0.0,0
5863,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,1.0,9.0,107188.0,5.0,41.0,83.0,0.0,46.0,0.41,2.0,250.0,9.0,22.0,8.7,0.3665338645418327,0.7200000000000002,1,4.1,2.14376,19.8,0
5352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,1.0,14.0,106625.0,2.0,38.0,52.0,0.0,23.0,0.89,1.0,239.0,7.0,10.0,2.5,0.28750000000000003,0.86,1,2.533333333333333,5.33125,7.0,0
1272,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,144163.0,4.0,16.0,76.0,0.0,14.0,0.4,0.0,189.0,0.0,16.0,1.1,0.29473684210526313,1.49,0,16.0,3.604075,0.0,0
3204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.0,2.0,11.0,110984.0,5.0,0.0,48.0,0.0,33.0,0.49,2.0,179.0,9.0,47.0,2.5,0.36666666666666664,1.26,1,0.0,2.21968,42.300000000000004,0
9007,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,1.0,13.0,72420.0,5.0,0.0,59.0,0.0,30.0,0.92,1.0,248.0,5.0,39.0,1.8,0.3614457831325301,0.8999999999999999,1,0.0,1.4484,19.5,0
3692,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42.0,3.0,8.0,134440.0,1.0,7.0,62.0,0.0,22.0,0.09,2.0,238.0,5.0,19.0,7.6,0.18410041841004185,1.1500000000000001,1,0.7777777777777778,13.444,9.5,0
7478,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,41.0,1.0,5.0,107427.0,1.0,47.0,13.0,0.0,45.0,0.63,1.0,219.0,10.0,41.0,9.5,0.6136363636363636,0.42,0,7.833333333333333,10.7427,41.0,0
3389,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,1.0,129126.0,1.0,14.0,69.0,0.0,21.0,0.33,3.0,181.0,0.0,24.0,8.6,0.11538461538461539,0.8099999999999999,0,7.0,12.9126,0.0,0
7718,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,1.0,10.0,122797.0,5.0,3.0,64.0,0.0,48.0,0.96,1.0,203.0,6.0,49.0,4.0,0.7058823529411764,0.64,1,0.2727272727272727,2.45594,29.4,0
6419,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,2.0,8.0,130559.0,2.0,19.0,67.0,0.0,28.0,0.76,1.0,207.0,8.0,13.0,1.6,0.40384615384615385,1.08,1,2.111111111111111,6.52795,10.4,0
9224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,0.0,13.0,148288.0,4.0,27.0,87.0,0.0,25.0,0.03,0.0,156.0,0.0,44.0,2.8,0.6369426751592356,1.69,1,1.9285714285714286,3.7072,0.0,0
9505,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,2.0,7.0,39403.0,4.0,23.0,14.0,0.0,4.0,0.42,0.0,195.0,15.0,48.0,6.3,0.08163265306122448,0.9500000000000001,1,2.875,0.985075,72.0,0
3549,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,56.0,3.0,6.0,73710.0,4.0,12.0,75.0,1.0,3.0,0.43,1.0,189.0,17.0,13.0,9.3,0.04736842105263158,0.64,0,1.7142857142857142,1.84275,22.099999999999998,0
9401,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,3.0,118789.0,1.0,13.0,23.0,0.0,36.0,0.52,1.0,253.0,0.0,19.0,4.9,0.4251968503937008,0.99,0,3.25,11.8789,0.0,1
1747,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,3.0,4.0,65196.0,3.0,27.0,35.0,0.0,33.0,0.95,2.0,163.0,12.0,49.0,9.4,0.4024390243902439,0.11000000000000001,0,5.4,2.1732,58.8,0
5711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,0.0,4.0,31917.0,3.0,10.0,72.0,1.0,43.0,0.84,2.0,247.0,0.0,1.0,7.2,0.3467741935483871,0.44,0,2.0,1.0639,0.0,0
5244,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,1.0,11.0,103219.0,3.0,19.0,23.0,1.0,0.0,0.43,2.0,222.0,4.0,13.0,8.1,0.0,0.7600000000000001,0,1.5833333333333333,3.4406333333333334,5.2,0
4173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,2.0,8.0,114371.0,1.0,7.0,91.0,1.0,30.0,0.72,1.0,269.0,11.0,5.0,6.8,0.3333333333333333,0.6000000000000001,0,0.7777777777777778,11.4371,5.5,0
2358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,108910.0,1.0,1.0,14.0,0.0,2.0,0.82,2.0,216.0,0.0,27.0,7.4,0.018433179723502304,0.44,0,1.0,10.891,0.0,0
728,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,7.0,73457.0,4.0,44.0,28.0,0.0,37.0,0.64,1.0,235.0,4.0,5.0,4.2,0.4703389830508474,0.94,1,5.5,1.836425,2.0,0
3411,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,2.0,10.0,129645.0,2.0,43.0,86.0,0.0,28.0,0.19,1.0,261.0,3.0,9.0,3.5,0.32061068702290074,1.46,1,3.909090909090909,6.48225,2.6999999999999997,0
6179,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,13.0,117406.0,5.0,8.0,65.0,0.0,22.0,0.56,2.0,200.0,1.0,14.0,4.9,0.21890547263681592,0.95,1,0.5714285714285714,2.34812,1.4000000000000001,0
1283,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,1.0,9.0,66169.0,1.0,0.0,39.0,0.0,26.0,0.79,1.0,157.0,17.0,43.0,5.5,0.49367088607594933,0.6599999999999999,1,0.0,6.6169,73.1,0
1014,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,9.0,67207.0,4.0,14.0,62.0,0.0,35.0,0.34,1.0,234.0,12.0,14.0,6.4,0.44680851063829785,1.02,1,1.4,1.680175,16.8,0
5756,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,54.0,1.0,2.0,139600.0,3.0,36.0,0.0,0.0,0.0,0.19,1.0,168.0,4.0,26.0,4.1,0.0,1.4000000000000001,0,12.0,4.653333333333333,10.4,0
6976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,2.0,12.0,79077.0,2.0,31.0,10.0,0.0,0.0,0.74,1.0,173.0,18.0,27.0,2.6,0.0,1.0,1,2.3846153846153846,3.95385,48.6,0
3835,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,0.0,11.0,82321.0,1.0,39.0,65.0,0.0,25.0,0.39,1.0,252.0,12.0,32.0,9.8,0.2964426877470356,0.6299999999999999,1,3.25,8.2321,38.4,0
3477,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,43.0,1.0,4.0,45205.0,3.0,22.0,82.0,0.0,6.0,0.04,1.0,295.0,0.0,0.0,9.9,0.060810810810810814,0.97,0,4.4,1.5068333333333332,0.0,0
8026,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,39.0,2.0,0.0,110337.0,4.0,15.0,97.0,0.0,46.0,0.0,1.0,160.0,6.0,23.0,4.4,0.8571428571428571,1.56,0,15.0,2.758425,13.799999999999999,0
3216,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.0,1.0,4.0,58241.0,4.0,13.0,75.0,0.0,26.0,0.19,1.0,256.0,13.0,9.0,5.6,0.30350194552529186,1.25,0,2.6,1.456025,11.700000000000001,0
1073,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.0,2.0,6.0,81840.0,2.0,46.0,12.0,0.0,14.0,0.81,3.0,242.0,14.0,1.0,5.6,0.05761316872427984,0.63,1,6.571428571428571,4.092,1.4,0
700,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,3.0,1.0,38724.0,2.0,19.0,22.0,0.0,42.0,0.13,2.0,286.0,14.0,36.0,4.1,0.2926829268292683,1.46,0,9.5,1.9362,50.4,1
8252,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,75814.0,2.0,39.0,10.0,0.0,33.0,0.96,1.0,256.0,3.0,0.0,6.3,0.38521400778210113,0.41000000000000003,0,39.0,3.7907,0.0,1
4196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,53.0,1.0,9.0,137691.0,1.0,43.0,48.0,0.0,1.0,0.0,0.0,194.0,10.0,3.0,7.0,0.020512820512820513,1.3,1,4.3,13.7691,3.0,0
7670,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,3.0,2.0,60196.0,5.0,17.0,66.0,0.0,15.0,0.45,2.0,200.0,16.0,19.0,3.5,0.14925373134328357,1.2000000000000002,0,5.666666666666667,1.20392,30.400000000000002,0
4683,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.0,2.0,13.0,139595.0,3.0,9.0,56.0,0.0,48.0,0.97,2.0,173.0,7.0,19.0,2.6,0.5517241379310345,0.77,1,0.6428571428571429,4.6531666666666665,13.299999999999999,0
2713,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.0,3.0,1.0,87904.0,1.0,10.0,64.0,0.0,48.0,0.54,3.0,265.0,4.0,12.0,9.8,0.18045112781954886,0.47999999999999987,0,5.0,8.7904,4.800000000000001,1
2341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1.0,6.0,71844.0,1.0,23.0,86.0,0.0,44.0,0.4,1.0,151.0,9.0,39.0,5.3,0.868421052631579,1.07,1,3.2857142857142856,7.1844,35.1,0
6454,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,11.0,111419.0,2.0,45.0,59.0,0.0,31.0,0.32,1.0,170.0,0.0,37.0,6.1,0.5438596491228069,1.0699999999999998,1,3.75,5.57095,0.0,0
1395,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,33.0,1.0,13.0,105805.0,2.0,15.0,88.0,0.0,22.0,0.53,1.0,214.0,8.0,12.0,3.9,0.3069767441860465,1.08,1,1.0714285714285714,5.29025,9.600000000000001,0
5491,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,52.0,1.0,3.0,108079.0,2.0,2.0,71.0,1.0,47.0,0.56,1.0,152.0,15.0,29.0,5.4,0.9215686274509804,0.8999999999999999,0,0.5,5.40395,43.5,0
2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,0.0,11.0,123897.0,1.0,41.0,12.0,1.0,25.0,0.12,1.0,231.0,12.0,0.0,7.4,0.3232758620689655,1.14,0,3.4166666666666665,12.3897,0.0,0
7049,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.0,2.0,12.0,123658.0,2.0,43.0,44.0,0.0,31.0,0.34,1.0,232.0,3.0,22.0,5.1,0.3991416309012875,1.15,1,3.3076923076923075,6.1829,6.6,0
3706,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,53.0,1.0,6.0,82329.0,3.0,11.0,62.0,0.0,46.0,0.22,2.0,268.0,2.0,3.0,7.8,0.3420074349442379,1.0,1,1.5714285714285714,2.7443,0.6000000000000001,1
4875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,1.0,4.0,83154.0,2.0,17.0,29.0,0.0,6.0,0.96,1.0,270.0,13.0,37.0,9.9,0.06642066420664205,0.05,0,3.4,4.1577,48.1,0
3926,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,2.0,4.0,61911.0,3.0,21.0,52.0,0.0,46.0,0.92,2.0,297.0,8.0,7.0,2.1,0.3087248322147651,0.87,0,4.2,2.0637,5.6000000000000005,1
4905,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,56.0,1.0,11.0,75585.0,3.0,42.0,88.0,0.0,17.0,0.04,1.0,215.0,4.0,8.0,6.1,0.2361111111111111,1.35,1,3.5,2.5195,3.2,0
4229,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,1.0,6.0,84128.0,4.0,13.0,11.0,0.0,48.0,0.38,2.0,290.0,15.0,18.0,3.7,0.32989690721649484,1.25,1,1.8571428571428572,2.1032,27.0,1
8444,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,0.0,5.0,83428.0,3.0,46.0,65.0,0.0,3.0,0.63,0.0,288.0,14.0,3.0,5.9,0.04152249134948097,0.78,0,7.666666666666667,2.7809333333333335,4.199999999999999,0
8909,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,2.0,5.0,130585.0,3.0,1.0,1.0,0.0,21.0,0.52,0.0,232.0,19.0,4.0,1.9,0.3605150214592275,1.29,0,0.16666666666666666,4.352833333333334,7.6,0
3007,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,2.0,11.0,110183.0,5.0,45.0,17.0,0.0,3.0,0.23,1.0,162.0,4.0,2.0,4.0,0.05521472392638037,1.37,1,3.75,2.20366,0.8,0
301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,10.0,60366.0,4.0,22.0,78.0,0.0,12.0,0.02,0.0,268.0,9.0,41.0,1.3,0.17843866171003717,1.8499999999999999,1,2.0,1.50915,36.9,0
8015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,1.0,13.0,55525.0,3.0,4.0,39.0,0.0,10.0,0.68,1.0,172.0,9.0,18.0,8.8,0.17341040462427745,0.4399999999999999,1,0.2857142857142857,1.8508333333333333,16.2,0
7588,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,2.0,2.0,39279.0,1.0,16.0,52.0,0.0,11.0,0.81,1.0,193.0,9.0,4.0,4.4,0.17010309278350516,0.7499999999999999,0,5.333333333333333,3.9279,3.6,0
9343,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,4.0,145142.0,2.0,21.0,26.0,0.0,13.0,0.62,1.0,174.0,10.0,31.0,7.7,0.22285714285714286,0.61,0,4.2,7.2571,31.0,0
2016,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,97150.0,2.0,0.0,17.0,0.0,0.0,0.73,2.0,200.0,6.0,18.0,1.5,0.0,1.12,0,0.0,4.8575,10.799999999999999,0
2999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,46.0,1.0,5.0,67857.0,2.0,43.0,1.0,0.0,42.0,0.66,0.0,224.0,5.0,7.0,4.3,0.7466666666666667,0.91,0,7.166666666666667,3.39285,3.5,0
9561,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,9.0,103525.0,1.0,40.0,87.0,0.0,49.0,0.98,2.0,150.0,18.0,31.0,2.9,0.6490066225165563,0.73,1,4.0,10.3525,55.800000000000004,0
877,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,35.0,2.0,9.0,54449.0,1.0,12.0,20.0,0.0,10.0,0.08,0.0,262.0,16.0,14.0,8.8,0.1520912547528517,1.04,1,1.2,5.4449,22.400000000000002,0
4803,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,1.0,10.0,72046.0,3.0,39.0,58.0,0.0,35.0,0.45,0.0,231.0,0.0,16.0,6.1,0.603448275862069,0.9400000000000001,1,3.5454545454545454,2.4015333333333335,0.0,0
6171,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0.0,4.0,127752.0,4.0,31.0,57.0,0.0,49.0,0.4,2.0,227.0,8.0,24.0,3.3,0.4298245614035088,1.27,0,6.2,3.1938,19.200000000000003,0
5881,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,1.0,2.0,45141.0,1.0,49.0,48.0,0.0,25.0,0.83,1.0,156.0,3.0,32.0,4.5,0.47770700636942676,0.7200000000000001,0,16.333333333333332,4.5141,9.6,0
411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,1.0,3.0,50509.0,1.0,26.0,16.0,0.0,17.0,0.47,1.0,285.0,5.0,19.0,8.2,0.17832167832167833,0.7100000000000001,0,6.5,5.0509,9.5,0
1995,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,2.0,5.0,120249.0,5.0,4.0,53.0,0.0,2.0,0.41,1.0,227.0,0.0,42.0,8.4,0.02631578947368421,0.75,0,0.6666666666666666,2.40498,0.0,0
1990,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,3.0,148141.0,1.0,45.0,58.0,0.0,47.0,0.57,2.0,156.0,2.0,21.0,3.2,0.5987261146496815,1.1099999999999999,0,11.25,14.8141,4.2,0
8272,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,0.0,7.0,50594.0,3.0,19.0,27.0,0.0,13.0,0.33,1.0,290.0,6.0,20.0,9.5,0.13402061855670103,0.72,1,2.375,1.6864666666666666,12.0,0
5848,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,0.0,7.0,31142.0,1.0,6.0,7.0,0.0,13.0,0.6,2.0,204.0,8.0,21.0,7.2,0.12682926829268293,0.6799999999999999,1,0.75,3.1142,16.8,0
4373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.0,1.0,10.0,70335.0,3.0,16.0,64.0,0.0,19.0,0.39,1.0,213.0,16.0,27.0,9.9,0.26635514018691586,0.62,1,1.4545454545454546,2.3445,43.2,0
4538,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.0,3.0,12.0,118218.0,3.0,23.0,57.0,0.0,43.0,0.35,0.0,258.0,0.0,16.0,2.9,0.6640926640926641,1.3599999999999999,1,1.7692307692307692,3.9406,0.0,1
9500,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,11.0,34843.0,5.0,40.0,33.0,0.0,18.0,0.24,1.0,177.0,3.0,1.0,1.8,0.3033707865168539,1.58,1,3.3333333333333335,0.69686,0.3,0
9463,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,12.0,52276.0,1.0,12.0,41.0,0.0,48.0,0.39,1.0,224.0,7.0,11.0,5.9,0.64,1.02,1,0.9230769230769231,5.2276,7.699999999999999,0
1872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,36688.0,5.0,27.0,86.0,0.0,13.0,0.91,1.0,282.0,1.0,16.0,6.4,0.13780918727915195,0.44999999999999996,0,27.0,0.73376,1.6,0
2975,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,53.0,2.0,4.0,134028.0,2.0,38.0,49.0,0.0,26.0,0.12,2.0,225.0,1.0,38.0,5.0,0.23008849557522124,1.38,0,7.6,6.7014,3.8000000000000003,0
6284,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42.0,2.0,2.0,146799.0,1.0,0.0,88.0,0.0,1.0,0.17,0.0,293.0,3.0,47.0,7.6,0.013605442176870748,1.07,0,0.0,14.6799,14.1,0
2772,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,54.0,0.0,8.0,72041.0,2.0,36.0,91.0,0.0,34.0,0.09,1.0,186.0,2.0,12.0,9.7,0.5454545454545454,0.9400000000000001,1,4.0,3.60205,2.4000000000000004,0
215,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,2.0,9.0,70098.0,4.0,9.0,30.0,0.0,20.0,0.73,2.0,262.0,4.0,5.0,1.8,0.1520912547528517,1.0899999999999999,1,0.9,1.75245,2.0,0
8420,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,0.0,3.0,120057.0,3.0,30.0,72.0,0.0,43.0,0.51,1.0,164.0,4.0,7.0,2.4,0.7818181818181819,1.25,0,7.5,4.0019,2.8000000000000003,0
628,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,8.0,116208.0,3.0,14.0,34.0,0.0,0.0,0.67,2.0,162.0,6.0,22.0,1.3,0.0,1.1999999999999997,1,1.5555555555555556,3.8736,13.2,0
110,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,6.0,37068.0,1.0,4.0,71.0,1.0,9.0,0.57,1.0,219.0,10.0,31.0,7.2,0.12272727272727273,0.71,0,0.5714285714285714,3.7068,31.0,0
1834,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,2.0,4.0,31140.0,1.0,3.0,1.0,0.0,3.0,0.56,0.0,277.0,4.0,20.0,4.0,0.04316546762589928,1.04,0,0.6,3.114,8.0,0
7882,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,14.0,47855.0,5.0,49.0,25.0,0.0,17.0,0.32,0.0,155.0,0.0,18.0,2.3,0.4358974358974359,1.45,1,3.2666666666666666,0.9571,0.0,0
7805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,1.0,8.0,66626.0,3.0,23.0,94.0,0.0,17.0,0.13,0.0,296.0,0.0,48.0,4.8,0.22895622895622897,1.3900000000000001,1,2.5555555555555554,2.2208666666666668,0.0,0
4324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,1.0,2.0,50164.0,1.0,20.0,88.0,0.0,39.0,0.0,1.0,237.0,6.0,13.0,4.3,0.4915966386554622,1.57,0,6.666666666666667,5.0164,7.8,0
